Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_69,"[40, 26, 34, 33, 43]",0.7,0.62,0.56
combo_70,"[40, 16, 17, 28, 41]",0.9,0.0,0.0
combo_71,"[40, 19, 15, 49, 36]",0.86,0.68,0.64
combo_72,"[40, 21, 27, 49, 41]",0.72,0.0,0.0
combo_73,"[40, 19, 15, 11, 42]",0.82,0.7,0.62
combo_74,"[40, 19, 17, 32, 41]",0.86,0.0,0.0
combo_75,"[40, 26, 20, 10, 36]",0.76,0.0,0.0
combo_76,"[40, 35, 17, 4, 43]",0.76,0.72,0.58
combo_77,"[40, 16, 20, 51, 43]",0.76,0.0,0.0
combo_78,"[40, 21, 13, 39, 36]",0.76,0.0,0.0
combo_79,"[40, 26, 17, 53, 42]",0.68,0.0,0.0
combo_80,"[40, 23, 27, 49, 41]",0.74,0.68,0.64
combo_81,"[40, 19, 29, 39, 42]",0.74,0.0,0.0
combo_82,"[40, 26, 18, 39, 36]",0.7,0.0,0.0
combo_83,"[40, 14, 29, 53, 41]",0.68,0.0,0.0
combo_84,"[40, 19, 27, 48, 43]",0.68,0.0,0.0
combo_85,"[40, 14, 20, 24, 36]",0.7,0.0,0.0
combo_86,"[40, 19, 27, 50, 5]",0.72,0.0,0.0
combo_87,"[40, 35, 20, 28, 36]",0.78,0.64,0.62
combo_88,"[40, 23, 20, 24, 36]",0.76,0.66,0.6
combo_89,"[40, 26, 15, 32, 5]",0.68,0.56,0.5
combo_90,"[40, 23, 17, 37, 43]",0.96,0.84,0.86
combo_91,"[40, 26, 15, 52, 36]",0.68,0.58,0.56
combo_92,"[40, 19, 34, 32, 41]",0.86,0.8,0.66
combo_93,"[40, 35, 18, 31, 41]",0.84,0.82,0.7
combo_94,"[40, 26, 15, 11, 41]",0.72,0.62,0.54
combo_95,"[40, 22, 13, 37, 5]",0.82,0.0,0.0
combo_96,"[40, 14, 15, 8, 41]",0.78,0.64,0.58
combo_97,"[40, 23, 27, 11, 5]",0.7,0.56,0.44
combo_98,"[40, 21, 15, 4, 5]",0.8,0.58,0.44
combo_99,"[40, 19, 27, 39, 5]",0.76,0.0,0.0
